title,city,state,postal_code,price,features,provider,url,address
Townhouse for sale,Houston,TX,77099,"$132,000 ","2 bds, 3.0 ba ,1328 sqft",PY Realty Co, 10341 Huntington Place Dr 341 Houston TX 77099/28190998_zpid/, 10341 Huntington Place Dr 341 Houston TX 
House for sale,Sugar Land,TX,77478,"$369,900 ","4 bds, 3.0 ba ,2561 sqft",Lone Star Properties, 1034 Mockingbird Way Sugar Land TX 77478/27610824_zpid/, 1034 Mockingbird Way Sugar Land TX 
House for sale,Missouri City,TX,77489,"$220,000 ","3 bds, 2.0 ba ,1590 sqft",Keller Williams Realty, 1022 Manorglen Dr Missouri City TX 77489/27566441_zpid/, 1022 Manorglen Dr Missouri City TX 
House for sale,Houston,TX,77042,"$715,000 ","4 bds, 5.0 ba ,3285 sqft",Martha Turner Sotheby's, 10218 Del Monte Dr Houston TX 77042/28163327_zpid/, 10218 Del Monte Dr Houston TX 
Townhouse for sale,Houston,TX,77036,"$62,000 ","2 bds, 2.0 ba ,1164 sqft","eXp Realty, LLC", 10211 Sugar Branch Dr APT 334 Houston TX 77036/28419650_zpid/, 10211 Sugar Branch Dr #334 Houston TX 
Townhouse for sale,Houston,TX,77036,"$69,500 ","2 bds, 2.0 ba ,1164 sqft",RE/MAX Fine Properties, 10211 Sugar Branch Dr APT 428 Houston TX 77036/28419788_zpid/, 10211 Sugar Branch Dr #428 Houston TX 
Townhouse for sale,Houston,TX,77036,"$45,000 ","2 bds, 1.0 ba ,994 sqft",Champions Real Estate Group, 10211 Sugar Branch Dr APT 342 Houston TX 77036/28419658_zpid/, 10211 Sugar Branch Dr #342 Houston TX 
House for sale,Houston,TX,77036,"$189,500 ","3 bds, 2.0 ba ,1630 sqft",Walzel Properties, 10210 Pebble Park Ln Houston TX 77036/28316668_zpid/, 10210 Pebble Park Ln Houston TX 
Townhouse for sale,Houston,TX,77036,"$64,990 ","2 bds, 2.0 ba ,1062 sqft","Congress Realty, Inc.", 10203 Forum Park Dr APT 209 Houston TX 77036/2079400978_zpid/, 10203 Forum Park Dr #209 Houston TX 
House for sale,Stafford,TX,77477,"$269,000 ","4 bds, 3.0 ba ,3180 sqft",Realty Associates, 102 Crest Ct Stafford TX 77477/27570736_zpid/, 102 Crest Ct Stafford TX 
House for sale,Houston,TX,77035,"$479,900 ","3 bds, 2.0 ba ,2204 sqft",ZOOM Realty, 10115 Willowgrove Dr Houston TX 77035/28038941_zpid/, 10115 Willowgrove Dr Houston TX 
Townhouse for sale,Houston,TX,77036,"$38,000 ","2 bds, 2.0 ba ,1266 sqft",Champions Real Estate Group, 10110 Forum Park Dr APT 242 Houston TX 77036/28348070_zpid/, 10110 Forum Park Dr #242 Houston TX 
Townhouse for sale,Houston,TX,77071,"$40,000 ","1 bds, 1.0 ba ,756 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 404 Houston TX 77071/28409997_zpid/, 10100 S Gessner Rd #404 Houston TX 
Townhouse for sale,Houston,TX,77071,"$40,000 ","1 bds, 1.0 ba ,684 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 713 Houston TX 77071/28410048_zpid/, 10100 S Gessner Rd #713 Houston TX 
Townhouse for sale,Houston,TX,77071,"$45,000 ","2 bds, 2.0 ba ,918 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 802 Houston TX 77071/28410057_zpid/, 10100 S Gessner Rd #802 Houston TX 
Townhouse for sale,Houston,TX,77071,"$40,000 ","1 bds, 1.0 ba ,684 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 206 Houston TX 77071/28409971_zpid/, 10100 S Gessner Rd #206 Houston TX 
Townhouse for sale,Houston,TX,77071,"$45,000 ","2 bds, 2.0 ba ,918 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 208 Houston TX 77071/28409973_zpid/, 10100 S Gessner Rd #208 Houston TX 
Townhouse for sale,Houston,TX,77071,"$45,000 ","2 bds, 2.0 ba ,918 sqft","Annoura Realty Group, LLC", 10100 S Gessner Rd APT 201 Houston TX 77071/28409966_zpid/, 10100 S Gessner Rd #201 Houston TX 
New construction,Bellaire,TX,77401,"$794,900 ","3 bds, 3.0 ba ,2540 sqft",In Town Properties, 1009 Howard Ln Bellaire TX 77401/2079437672_zpid/, 1009 Howard Ln Bellaire TX 
New construction,Bellaire,TX,77401,"$664,900 ","3 bds, 3.0 ba ,2543 sqft",In Town Properties, 1007 Howard Ln Bellaire TX 77401/2079479803_zpid/, 1007 Howard Ln Bellaire TX 
New construction,Houston,TX,77042,"$1,519,000 ","4 bds, 4.0 ba ,4626 sqft",Nan & Company Properties, 10042 Inwood Dr Houston TX 77042/28068731_zpid/, 10042 Inwood Dr Houston TX 
House for sale,Houston,TX,77042,"$585,000 ","3 bds, 2.0 ba ,2310 sqft",Martha Turner Sotheby's, 10035 Burgoyne Rd Houston TX 77042/28068543_zpid/, 10035 Burgoyne Rd Houston TX 
House for sale,Houston,TX,77042,"$539,000 ","3 bds, 2.0 ba ,2146 sqft",Martha Turner Sotheby's, 10022 Overbrook Ln Houston TX 77042/28068479_zpid/, 10022 Overbrook Ln Houston TX 
Lot / Land for sale,Houston,TX,77042,"$524,000 ","3 bds, None ba ,2168 sqft",Nan & Company Properties, 10015 Valley Forge Dr Houston TX 77042/28068899_zpid/, 10015 Valley Forge Dr Houston TX 
House for sale,Houston,TX,77071,"$344,900 ","5 bds, 3.0 ba ,2850 sqft",Winhill Advisors   Kirby, 10014 Murray Brook Dr Houston TX 77071/28060717_zpid/, 10014 Murray Brook Dr Houston TX 
House for sale,Houston,TX,77042,"$565,000 ","3 bds, 2.0 ba ,2075 sqft","Compass RE Texas, LLC", 10003 Chevy Chase Dr Houston TX 77042/28068673_zpid/, 10003 Chevy Chase Dr Houston TX 
House for sale,Houston,TX,77099,"$179,000 ","3 bds, 2.0 ba ,1853 sqft",The Nguyens & Associates, 10002 Fairplum Dr Houston TX 77099/28408818_zpid/, 10002 Fairplum Dr Houston TX 
House for sale,Houston,TX,77056,"$1,795,000 ","4 bds, 6.0 ba ,5413 sqft",Martha Turner Sotheby's, 1 N West Oak Dr B Houston TX 77056/2079337739_zpid/, 1 N West Oak Dr B Houston TX 
